Id,MSSubClass,MSZoning,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice
427,80,2,9.457200449907708,3,7,5,20,20,9,145.0,2,4,1,2,1518,6,0,0,1518,2,7.404887575616125,0,0,1,2,5,1,5,0,20.0,0,2,569,80,0,0,0,396,0,8,2,12.524526376648707
428,20,2,9.058703197313225,0,4,6,51,51,4,0.0,4,4,4,5,288,6,0,619,907,0,6.810142450115137,0,0,0,3,5,0,3,3,44.0,3,1,352,0,0,0,0,0,0,7,2,11.599176553013448
429,20,2,8.819073983267831,3,7,5,0,0,8,108.0,2,4,4,2,664,6,0,544,1208,0,7.0967213784947605,0,0,1,2,6,0,3,0,0.0,2,2,628,105,54,0,0,0,0,9,3,12.18280401859082
430,20,2,9.346356175893623,0,6,5,21,21,3,0.0,2,4,3,2,1005,6,0,387,1392,4,7.252762418053187,0,0,1,2,6,1,5,0,21.0,3,2,576,0,0,169,0,0,0,3,2,12.072541252905653
431,160,3,7.426549072397305,3,6,5,37,37,3,232.0,4,4,4,0,387,6,0,96,483,4,6.180016653652572,504,0,0,3,4,0,3,3,37.0,3,1,264,0,0,0,0,0,0,7,0,11.35510137977666
432,50,3,8.628018746505122,0,6,7,88,10,4,0.0,4,4,4,6,0,6,0,901,901,2,6.992096427415887,110,0,0,3,7,0,3,4,2008.0,1,0,0,0,98,0,0,0,0,9,0,11.288531131754365
433,160,3,7.560080465021827,3,5,5,36,36,3,376.0,4,4,4,0,471,6,0,294,765,0,6.639875833826536,600,0,1,3,6,0,3,3,36.0,3,2,440,240,36,0,0,0,0,8,2,11.715866308966918
434,60,2,9.29090601981575,0,6,5,11,10,8,0.0,2,4,4,6,0,6,0,926,926,0,6.83087423464618,678,0,0,3,7,1,5,0,11.0,0,2,470,0,36,0,0,0,0,7,2,12.106252310247962
435,180,3,7.544332108053688,3,4,7,36,36,2,0.0,2,4,0,0,495,6,0,135,630,2,6.4457198193855785,0,0,1,3,3,0,3,4,2008.0,1,0,0,88,0,0,0,0,0,6,2,11.302204433654575
436,60,2,9.274910142625485,1,7,6,13,13,8,0.0,2,4,0,2,385,0,344,70,799,0,6.717804695023692,834,0,1,2,6,1,5,0,13.0,2,2,550,158,61,0,0,0,0,4,2,12.264341553654152
437,50,3,8.389359819906353,3,6,8,86,56,7,0.0,1,4,4,6,0,6,0,648,648,4,6.598509028614515,384,0,0,3,6,0,3,3,16.0,3,2,440,0,0,0,0,0,0,10,2,11.6613454700885
438,45,3,8.699514748210191,3,6,7,83,5,9,0.0,4,4,4,6,0,6,0,884,884,2,6.806829360392176,0,0,0,3,4,0,3,3,83.0,3,1,180,0,0,105,0,0,0,1,2,11.686878772093667
439,30,2,8.361708288575842,3,5,6,94,5,10,0.0,4,4,4,3,365,6,0,75,440,4,6.542471960506806,0,0,0,2,4,1,2,3,17.0,3,1,352,0,0,34,0,0,0,3,2,11.411446296020374
440,50,2,9.421735176255844,3,6,8,89,9,9,0.0,4,0,3,6,0,6,0,684,684,2,6.527957917622549,512,0,0,2,7,0,3,3,4.0,3,2,528,0,46,0,0,0,0,8,2,11.608235644774554
441,20,2,9.644133752071204,3,10,5,1,1,8,200.0,0,4,1,2,1767,0,539,788,3094,0,7.784057002639929,0,0,1,0,10,2,2,0,1.0,0,3,672,0,72,0,0,170,0,4,2,13.226723392728571
442,90,2,9.401621670141607,3,4,4,53,53,8,270.0,4,4,4,0,133,6,0,1307,1440,4,7.2723983925700475,0,0,0,1,8,0,3,4,2008.0,1,0,0,0,0,0,0,0,0,9,2,11.6784399034478
443,50,3,8.738735461363474,3,5,7,78,16,4,0.0,4,4,4,6,0,6,0,1078,1078,4,7.0282014320580055,445,0,0,3,8,1,2,3,78.0,3,2,360,0,0,0,0,0,0,6,2,12.000891794590135
444,120,2,8.274357006756292,3,7,5,1,0,10,72.0,0,4,0,6,0,6,0,1258,1258,0,7.1372784372603855,0,0,0,2,6,1,2,0,0.0,0,3,648,144,16,0,0,0,0,6,3,12.058152515453553
445,60,2,9.07680897935166,3,7,5,14,13,8,0.0,2,4,4,2,642,6,0,273,915,0,6.838405200847343,975,0,1,2,8,1,5,0,14.0,3,2,493,144,133,0,0,0,0,7,2,12.254862809699604
446,20,2,9.195734219586821,3,6,5,53,53,9,0.0,4,4,4,6,0,6,0,1436,1436,1,7.4318919168078,0,0,0,3,7,1,2,0,53.0,3,2,480,0,0,0,0,0,0,11,2,11.755871643580615
447,20,2,9.710630693826788,0,6,6,44,8,1,0.0,4,4,4,0,247,5,713,557,1517,0,7.543273346705446,0,0,0,2,6,1,2,0,44.0,0,2,578,0,0,0,0,0,0,6,2,12.154779351142626
448,60,2,9.324918276683619,0,7,5,8,7,8,0.0,2,4,4,6,0,6,0,930,930,2,6.862757913051402,930,0,0,2,10,1,5,0,8.0,0,2,431,89,0,0,0,0,0,7,2,12.205572520488492
449,50,3,9.0595174822416,3,6,6,69,56,4,0.0,4,4,4,6,0,6,0,780,780,4,6.659293919683638,596,0,0,3,7,1,2,3,69.0,3,1,198,0,0,0,0,0,0,6,2,11.691071650353704
450,50,3,8.699514748210191,3,3,7,59,5,4,0.0,4,4,4,0,331,6,0,318,649,0,6.520621127558696,504,0,0,3,6,0,3,3,26.0,3,1,308,0,176,0,0,0,0,6,2,11.695247021764185
451,30,3,8.64541048921699,3,6,8,76,1,9,0.0,4,4,4,6,0,6,0,813,813,0,6.700731109547809,0,0,0,2,5,0,3,3,74.0,3,1,270,0,113,0,0,0,0,6,2,11.608235644774554
452,20,2,11.167063280451988,0,7,5,31,31,5,0.0,2,4,1,0,655,6,0,878,1533,4,7.334981878871814,0,0,1,2,5,2,5,0,31.0,3,2,576,200,54,0,0,0,0,12,2,12.542544882151384
453,60,2,9.138092207768556,0,6,5,11,10,8,42.0,0,4,4,0,742,6,0,130,872,0,6.78897174299217,868,0,1,3,7,0,3,0,11.0,0,2,422,144,122,0,0,0,0,7,2,12.225875272826354
454,60,0,9.104979856318355,3,8,5,1,1,8,0.0,2,4,4,6,0,6,0,768,768,0,6.6669567924292075,804,0,0,2,6,0,3,0,1.0,2,2,676,0,30,0,0,0,0,6,2,12.254862809699604
455,90,2,9.137447046455858,3,5,5,30,30,5,0.0,4,4,4,0,1606,6,0,122,1728,4,7.454719949364001,0,0,2,3,8,0,3,3,30.0,3,2,560,0,0,0,0,0,0,7,1,12.144197241812089
456,20,2,9.169518377455928,3,7,6,34,34,3,320.0,4,4,4,0,916,6,0,326,1242,1,7.124478262493424,0,0,0,3,6,1,5,0,34.0,3,2,528,0,0,0,0,0,0,9,2,12.075394321888055
457,70,3,8.427487278331744,3,5,5,92,58,0,0.0,4,4,4,6,0,6,0,624,624,1,6.436150368369428,720,0,0,3,7,0,3,3,92.0,3,3,513,0,0,96,0,0,0,5,0,11.492722757652713
458,20,2,10.88232106538262,0,4,6,54,14,5,0.0,2,4,1,1,1116,6,0,248,1364,0,7.416378479192928,0,0,1,2,6,2,2,0,54.0,0,2,529,224,137,0,0,0,0,3,2,12.4529327234617
459,70,3,8.536995818712418,3,8,7,83,12,7,0.0,4,4,4,6,0,6,0,588,588,1,6.725033642166842,833,0,0,2,7,1,2,3,83.0,3,1,228,192,63,0,0,0,0,6,2,11.989159643966598
460,50,2,8.855805992536563,0,5,4,59,59,4,161.0,4,4,4,3,185,6,0,524,709,4,6.886531642530509,224,0,1,2,5,1,5,3,59.0,3,1,352,0,0,248,0,0,0,7,2,11.608235644774554
461,60,0,8.987696695703624,0,8,5,0,0,8,110.0,2,4,4,2,544,6,0,288,832,0,6.723832440821209,1103,0,1,3,8,0,3,2,0.0,0,2,552,0,150,0,0,0,0,12,3,12.481561937216318
462,70,2,8.881836305004146,3,7,9,73,2,9,0.0,2,1,4,0,350,1,210,0,560,0,6.354370040797352,560,0,1,2,6,0,3,3,38.0,2,2,576,256,0,0,0,0,0,4,2,11.951180395901384
463,20,2,9.0217190130337,0,5,5,44,44,4,0.0,4,4,4,5,553,1,311,0,864,2,6.761572768804054,0,0,0,3,5,1,4,3,44.0,3,1,360,0,0,236,0,0,0,12,2,11.04104808134268
464,70,2,9.391661428436556,0,6,7,74,13,7,0.0,4,4,4,3,326,6,0,389,715,1,6.744059186311348,811,0,0,3,6,1,2,3,69.0,3,1,240,0,0,0,0,0,0,8,2,12.147913731356642
465,20,2,9.039552050995901,3,5,5,31,31,3,136.0,2,4,4,5,616,6,0,424,1040,4,6.9469759921354175,0,0,0,3,5,0,3,4,2009.0,1,0,0,0,0,0,0,0,0,8,2,11.728036844587177
466,120,3,8.030084094267563,3,7,5,2,2,8,18.0,2,4,4,6,0,6,0,1375,1375,0,7.2541778464565185,0,0,0,2,6,1,5,0,2.0,0,2,398,144,20,0,0,0,0,5,2,12.093687514935384
467,20,2,9.271247306879703,3,7,5,37,37,5,0.0,4,1,1,2,778,6,0,499,1277,4,7.152268856032539,0,0,1,3,5,1,4,0,37.0,3,2,526,0,0,0,0,176,0,4,2,12.025749091398893
468,70,2,9.156939595249069,3,5,7,65,12,4,224.0,4,4,4,3,386,6,0,342,728,0,6.78897174299217,756,0,0,2,7,2,2,0,65.0,3,1,312,168,0,0,0,0,0,6,2,11.894780707439258
469,20,2,9.343821763350665,0,8,5,1,1,8,248.0,2,4,4,6,0,6,0,1626,1626,0,7.3987862754199485,0,0,0,2,7,1,2,0,1.0,2,3,866,0,44,0,0,0,0,5,2,12.429216196844385
470,60,2,9.136801468641313,0,6,5,15,15,3,120.0,2,4,4,2,426,6,0,406,832,0,6.723832440821209,878,0,0,2,7,0,3,0,15.0,2,2,506,144,70,0,0,0,0,6,2,12.138863895836725
471,120,2,8.827614750837506,0,8,5,25,25,3,0.0,2,4,0,2,368,1,1120,0,1488,4,7.314552832324081,0,0,1,2,4,0,3,0,25.0,2,2,528,0,54,0,0,140,0,6,2,12.264341553654152
472,60,2,9.388653907372598,3,7,6,30,30,10,0.0,2,4,4,6,0,6,0,808,808,4,7.057036981697892,808,0,0,3,8,1,2,0,30.0,2,2,534,0,0,0,0,276,0,11,2,12.154779351142626
473,180,3,8.209308411646937,3,6,5,3,3,8,80.0,2,4,1,2,459,6,0,88,547,0,6.977281341630747,0,0,1,3,5,0,3,1,3.0,2,2,525,0,28,0,0,0,0,6,2,11.904967552746253
474,20,2,9.614270969992397,0,8,5,1,0,8,304.0,0,4,1,2,1350,6,0,626,1976,0,7.588829878307812,0,0,1,2,7,1,0,0,1.0,2,3,908,250,63,0,0,0,0,7,3,12.994530005894447
475,120,2,8.58110651715989,3,8,5,7,7,2,0.0,2,4,0,2,1196,6,0,298,1494,0,7.409741954080922,0,0,1,0,6,0,3,0,7.0,2,2,499,96,48,0,0,0,0,8,2,12.43320821811392
476,20,2,9.045465728785947,3,5,6,44,44,3,0.0,4,4,4,2,630,6,0,340,970,4,6.877296071497429,0,0,1,3,5,0,3,3,11.0,3,2,624,0,24,0,0,192,0,7,2,11.794337924408412
477,20,2,9.482274087459825,3,6,5,11,10,8,215.0,2,4,1,2,994,6,0,484,1478,0,7.30854279753919,0,0,1,2,7,1,5,0,11.0,0,2,508,140,39,0,0,0,0,4,2,12.249610947544653
478,60,2,9.524640032332234,3,9,5,1,1,8,772.0,2,4,0,6,0,6,0,2153,2153,0,7.634820677745543,574,0,0,0,9,1,2,2,1.0,0,3,694,414,84,0,0,0,0,3,2,12.847926531702571
479,20,2,9.272093768251665,3,8,5,2,1,8,336.0,0,4,1,2,1288,6,0,417,1705,0,7.4489161025442,0,0,1,2,7,1,2,0,2.0,2,3,826,208,44,0,0,0,0,9,2,12.601487417784837
480,30,3,8.686935966003333,3,4,7,70,7,7,435.0,1,4,4,5,168,6,0,739,907,4,7.030857476116121,0,0,0,3,7,0,3,3,12.0,3,2,672,0,72,0,0,0,0,3,4,11.401669829409995
481,20,2,9.682404377188837,0,9,5,2,1,8,378.0,0,4,1,2,1261,6,0,572,1833,0,7.52294091807237,0,0,1,2,8,1,2,0,2.0,0,3,772,519,112,0,0,0,0,3,2,12.694652660348844
482,20,2,9.37974553683691,0,9,5,3,2,8,562.0,0,4,1,2,1567,6,0,225,1792,0,7.491087593534876,0,0,1,0,6,1,2,0,3.0,0,3,874,206,49,0,0,0,0,8,2,12.832011076396668
483,70,3,7.824046010856294,3,7,8,94,4,7,0.0,4,4,4,0,299,6,0,611,910,0,6.82001636467413,910,0,1,0,7,1,2,0,94.0,3,1,164,0,0,0,0,0,0,6,2,11.951180395901384
484,120,3,8.411832675758411,3,6,5,8,8,8,116.0,0,4,4,2,897,6,0,319,1216,0,7.103322062526113,0,0,1,3,5,0,3,0,8.0,3,2,402,0,125,0,0,0,0,5,2,12.007621706806335
485,20,2,8.956479847999912,0,5,7,45,6,3,0.0,4,4,4,0,588,6,0,411,999,2,6.906754778648554,0,0,1,2,6,0,3,3,44.0,3,1,264,0,132,0,0,0,0,3,2,11.794337924408412
486,20,2,9.169518377455928,3,5,7,59,2,4,0.0,4,4,4,0,607,6,0,506,1113,2,7.014814351275545,0,0,0,2,5,1,2,0,59.0,3,1,264,0,80,120,0,0,0,7,2,11.898187865760873
487,20,2,9.23883064237581,3,5,7,42,42,4,168.0,4,4,4,0,836,6,0,237,1073,4,6.9782137426306985,0,0,1,3,6,0,3,0,42.0,2,2,515,0,0,0,0,0,0,6,2,11.957611286231675
488,20,2,9.412709624073916,0,5,6,36,36,5,0.0,2,4,0,0,998,6,0,486,1484,2,7.302496423727327,0,0,0,3,7,1,5,0,36.0,3,2,487,224,0,0,0,180,0,2,2,12.072541252905653
489,190,2,9.287301413112312,3,5,4,106,36,9,0.0,4,0,4,1,664,6,0,290,954,4,7.476472381163906,648,0,0,3,10,1,2,0,36.0,3,2,520,142,0,0,0,0,0,5,2,11.982929094215965
490,180,3,7.330405211844402,3,4,8,39,7,2,0.0,2,4,0,2,515,6,0,115,630,4,6.4457198193855785,0,0,1,2,3,0,3,0,39.0,3,1,286,0,0,0,0,0,0,5,2,11.362102575235644
491,160,3,7.887959336599945,3,5,6,32,32,2,0.0,2,4,3,6,0,6,0,264,264,4,6.4232469635335185,688,0,0,3,4,1,2,2,32.0,0,1,336,141,24,0,0,0,0,6,2,11.652687407345386
492,50,2,9.157993891603974,3,6,7,65,56,9,0.0,4,4,4,1,403,5,165,238,806,4,6.86484777797086,620,0,1,1,5,2,5,0,65.0,3,1,240,0,0,32,0,0,0,8,2,11.79810440720389
493,60,2,9.653614941479896,0,6,5,0,0,8,0.0,2,4,4,6,0,6,0,728,728,2,6.590301048196687,728,0,0,3,8,0,3,0,0.0,2,2,429,0,0,0,0,0,0,5,3,12.059803326028714
494,20,2,8.97853441008332,3,5,6,48,48,1,0.0,4,4,4,1,374,2,532,363,1269,4,7.145984467714388,0,0,0,3,6,1,1,3,44.0,3,1,308,0,0,0,0,0,0,6,2,11.951180395901384
495,30,3,8.6628507638386,3,5,8,71,13,4,0.0,1,4,4,6,0,6,0,190,190,2,6.786716950605081,0,0,0,3,4,0,3,0,71.0,3,1,273,144,20,80,0,0,0,12,2,11.42190606658306
496,30,4,8.971956271245688,3,4,5,89,59,9,0.0,4,4,4,5,495,6,0,225,720,4,6.579251212010101,0,0,0,3,4,0,3,4,2009.0,1,0,0,0,523,115,0,0,0,11,0,10.46024210819052
497,20,2,9.448727152703086,0,8,5,15,14,1,0.0,2,4,4,2,1231,6,0,1969,3200,0,8.07961802938984,0,0,1,2,10,1,2,0,15.0,2,2,546,264,75,291,0,0,0,5,2,12.971540487669744
498,50,2,9.118225083068376,3,7,6,83,58,9,0.0,4,4,4,5,329,6,0,697,1026,0,7.032624261028007,687,0,1,3,8,0,3,3,83.0,3,1,240,0,100,0,0,0,0,6,2,12.122691036591124
499,20,2,8.96187901267768,3,5,7,42,5,3,89.0,4,4,4,0,450,6,0,414,864,0,6.80128303447162,0,0,0,2,5,0,3,0,42.0,0,1,288,64,0,0,0,0,0,6,2,11.77528972943772
500,20,2,8.927314111060596,0,5,7,49,22,4,0.0,4,4,4,1,111,2,279,522,912,1,6.815639990074331,0,0,0,3,5,0,3,0,49.0,0,1,297,12,285,0,0,0,0,6,2,11.695247021764185
501,160,3,7.544332108053688,3,6,5,34,34,3,285.0,4,4,4,1,356,6,0,316,672,4,6.51025834052315,546,0,0,3,7,0,3,3,34.0,3,1,264,144,28,0,0,0,0,5,2,11.635143097694476
502,60,0,9.190443740261726,3,7,5,3,3,8,0.0,2,4,4,2,400,6,0,466,866,2,6.763884908562435,902,0,0,2,7,0,3,0,3.0,2,2,603,0,108,0,0,0,0,2,2,12.331382836495619
503,20,2,9.123692565250511,3,5,7,42,42,4,0.0,4,4,4,0,698,4,96,420,1214,0,7.101675971619444,0,0,1,3,6,0,3,3,42.0,3,2,461,0,0,184,0,0,0,4,2,11.849397701591439
504,20,2,9.655154390148258,0,7,8,51,13,1,0.0,4,4,4,0,1247,6,0,254,1501,4,7.496097345175956,0,0,1,3,6,2,5,0,51.0,0,2,484,0,54,0,0,161,0,3,2,12.57418196709457
505,160,2,7.7441366276279915,3,6,5,35,35,5,0.0,4,4,4,0,257,5,495,103,855,4,6.751101468936759,467,0,0,3,6,1,1,0,35.0,3,2,440,260,0,0,0,0,0,6,2,11.898187865760873
506,90,3,8.935377071932178,3,5,5,57,57,9,360.0,4,4,4,6,0,6,0,960,960,2,6.866933284461883,1000,0,0,3,10,0,3,3,57.0,3,2,400,0,0,0,0,0,0,7,2,11.7320609948869
507,60,2,9.164715193949908,0,8,5,13,12,8,125.0,2,4,4,2,380,6,0,397,777,0,6.970730078143525,846,0,0,2,8,1,5,0,13.0,2,2,471,182,81,0,0,0,0,9,2,12.278393307109802
508,20,0,8.969796305981806,0,6,5,0,0,8,0.0,2,4,4,2,27,6,0,1191,1218,0,7.1049654482698426,0,0,0,2,4,0,3,0,0.0,0,2,676,0,102,0,0,0,0,9,3,12.246734627249065
509,70,3,9.169518377455928,3,7,9,80,3,4,0.0,4,4,4,5,141,6,0,548,689,0,6.53524127101366,689,0,0,2,7,1,2,3,80.0,3,2,360,0,0,116,0,0,0,10,2,11.989159643966598
510,20,2,9.169518377455928,3,5,6,50,50,4,132.0,4,4,4,0,991,6,0,50,1041,0,6.947937068614969,0,0,1,3,6,0,3,0,50.0,2,1,270,224,88,0,0,0,0,7,2,11.7320609948869
511,20,2,9.585964638073326,3,5,7,58,9,9,70.0,4,4,4,1,650,5,180,178,1008,0,7.217443431696532,0,0,1,3,6,2,5,5,58.0,3,1,288,324,42,0,0,168,0,6,2,12.01309450854769
512,120,2,8.823500727991181,0,7,5,1,0,8,94.0,2,4,4,6,0,6,0,1368,1368,0,7.221105098182496,0,0,0,2,6,1,2,0,1.0,2,2,474,132,35,0,0,0,0,3,3,12.219309648562168
513,20,2,9.116029692504943,3,5,5,48,48,8,0.0,4,4,4,1,521,2,174,169,864,4,6.761572768804054,0,0,1,3,5,0,3,3,42.0,3,2,624,0,0,0,0,0,0,7,2,11.774520202658689
514,20,2,9.125544720271467,3,6,5,24,24,8,0.0,4,4,4,0,336,6,0,748,1084,4,6.984716320118267,0,0,0,3,5,0,3,0,24.0,3,2,484,120,0,158,0,0,0,6,2,11.805595078933045
515,45,2,9.268043082104473,3,5,5,81,57,9,0.0,4,4,4,6,0,6,0,768,768,1,6.670766320845875,0,0,0,3,5,0,3,3,81.0,3,1,200,0,0,112,0,0,0,6,2,11.477298287327075
516,20,2,9.410829232725586,3,10,5,0,0,2,305.0,0,4,4,2,1436,6,0,570,2006,0,7.61085279039525,0,0,1,0,9,1,2,0,0.0,0,3,900,156,54,0,0,0,0,9,3,12.906346868281233
517,80,2,9.254165851516213,0,6,6,37,37,3,333.0,4,4,4,6,0,6,0,689,689,4,7.228388451573603,741,0,0,3,7,1,5,0,37.0,2,2,583,0,104,0,0,0,0,8,0,11.970350312009106
518,60,2,9.23092700558457,0,7,5,13,12,8,921.0,2,4,4,6,0,6,0,1264,1264,0,7.152268856032539,1067,0,0,2,7,1,5,0,13.0,2,3,889,220,0,0,0,0,0,7,2,12.487485104968359
519,60,2,9.162304922937627,0,6,5,9,9,8,0.0,2,4,3,2,706,6,0,88,794,0,6.782192056006791,914,0,1,3,7,0,3,0,9.0,2,2,546,0,36,0,0,0,0,5,2,12.259613412458204
520,70,2,9.298168082341704,3,7,9,83,5,4,0.0,2,4,4,6,0,6,0,1276,1276,0,7.151485463904735,804,0,0,2,9,2,2,3,83.0,3,1,282,0,0,0,0,145,0,6,2,12.36307639433984
521,190,2,9.287301413112312,3,4,7,108,8,4,0.0,3,2,2,4,0,3,0,0,0,4,6.542471960506806,600,0,0,3,7,0,3,4,2008.0,1,0,0,220,114,210,0,0,0,8,2,11.573550086786664
522,20,2,9.391661428436556,0,6,6,50,50,8,0.0,4,4,4,5,777,6,0,467,1244,0,7.126087273299126,0,0,0,3,6,2,2,0,50.0,3,1,336,0,40,0,0,0,0,5,2,11.918390573078392
523,50,3,8.517193191416238,3,6,7,59,56,2,0.0,4,4,4,0,399,6,0,605,1004,0,6.911747300251673,660,0,0,3,7,2,2,3,56.0,3,2,420,0,24,36,0,0,0,10,2,11.976659481202367
524,60,2,10.598981976164419,0,10,5,0,-1,2,762.0,0,4,1,2,2260,6,0,878,3138,0,8.051340933292979,1538,0,1,0,11,1,2,2,0.0,0,3,884,208,406,0,0,0,0,10,3,12.126758838810446
525,60,2,9.37475250822657,0,7,5,11,10,8,594.0,2,4,4,2,719,6,0,660,1379,0,7.232010331664759,1015,0,1,2,8,1,5,0,11.0,0,3,834,239,60,0,0,0,0,8,2,12.662706040212738
526,20,0,8.922658299524402,3,7,5,1,1,8,0.0,2,4,4,6,0,6,0,1257,1257,0,7.143617602704121,0,0,0,2,6,1,5,0,1.0,3,2,453,38,144,0,0,0,0,4,2,12.078239274020287
527,20,2,9.495519314209846,3,5,7,51,7,9,0.0,2,4,4,5,377,6,0,551,928,4,6.833031732786202,0,0,0,3,4,0,3,0,51.0,3,1,252,261,0,156,0,0,0,6,2,11.790557201568507
528,60,2,9.612332790605377,0,9,5,0,0,8,268.0,0,4,0,2,1330,6,0,122,1452,0,7.297091005160418,1237,0,1,0,11,1,2,0,0.0,0,3,858,126,66,0,0,0,0,11,3,13.008659261632127
529,30,2,9.115809888129947,0,4,7,87,5,9,0.0,4,4,3,0,348,6,0,180,528,0,6.405228458030843,0,0,1,3,5,0,3,4,2007.0,1,0,0,0,0,144,0,0,0,7,2,11.362102575235644
530,20,2,10.394151284478166,0,6,3,50,32,9,0.0,4,4,4,5,1219,6,0,816,2035,4,7.83002808253384,0,0,1,3,9,2,5,0,32.0,2,2,484,0,0,200,0,0,0,3,4,12.209187788430318
531,80,2,9.230142999272363,3,6,5,20,19,3,219.0,2,4,0,2,783,6,0,678,1461,0,7.319202458767849,0,0,1,2,5,1,1,0,20.0,2,2,600,224,0,0,0,0,0,8,0,12.072541252905653
532,70,3,8.725020038618554,0,6,8,88,9,9,0.0,1,0,3,6,0,6,0,611,611,0,6.621405651764134,611,0,0,3,6,0,3,3,88.0,0,2,502,0,0,84,0,0,0,6,2,11.759785542901756
533,20,2,8.881836305004146,3,5,7,55,3,8,0.0,3,2,2,4,0,3,0,0,0,0,6.717804695023692,0,0,0,3,5,1,4,3,43.0,3,1,392,0,0,0,0,0,0,4,2,11.585246126549855
534,20,2,8.517193191416238,3,1,3,61,57,8,0.0,3,2,2,4,0,3,0,0,0,1,5.811140992976701,0,0,0,1,2,0,3,4,2007.0,1,0,0,0,0,0,0,0,0,1,2,10.578979797857352
535,60,2,9.111182800442963,0,8,5,2,2,8,0.0,0,1,0,6,0,6,0,707,707,0,6.561030665896572,707,0,0,2,6,1,2,0,2.0,0,2,403,100,35,0,0,0,0,10,2,12.089538829274224
536,190,2,8.853665428037448,3,5,7,98,17,4,0.0,2,4,1,2,969,6,0,148,1117,4,6.709304340258298,527,0,1,3,5,0,3,4,2008.0,1,0,0,85,0,148,0,0,0,1,2,11.585246126549855
537,60,2,9.096499555552425,0,7,5,10,9,8,0.0,2,4,0,6,0,6,0,880,880,0,6.779921907472253,844,0,0,2,8,0,3,0,10.0,0,2,527,120,155,0,0,0,0,7,2,12.144197241812089
538,20,2,9.452109387413557,0,4,5,36,36,4,0.0,4,4,4,1,600,6,0,264,864,4,6.761572768804054,0,0,0,3,5,0,3,3,28.0,3,2,576,216,0,0,0,0,0,4,2,11.619535200028489
539,20,2,9.35470042248302,0,5,5,38,38,5,188.0,4,4,4,1,673,6,0,378,1051,4,7.055312843339753,0,0,0,3,7,1,1,0,38.0,3,1,336,466,0,0,0,0,0,7,2,11.970350312009106
540,20,2,9.343384145733948,3,8,5,9,8,8,479.0,2,4,0,2,1358,6,0,223,1581,0,7.378383712996714,0,0,1,2,6,1,5,0,9.0,2,2,670,180,0,0,0,0,0,5,2,12.513557345278134
541,20,2,9.588845298501564,3,9,5,3,3,8,584.0,0,4,0,2,1260,6,0,578,1838,0,7.516433302915633,0,0,1,0,8,1,2,0,3.0,0,3,765,270,68,0,0,0,0,3,2,12.66032791780777
542,60,2,9.305650551780507,3,8,5,7,7,8,72.0,2,4,4,6,0,6,0,969,969,0,6.904750769961837,1288,0,0,2,8,1,5,2,7.0,0,3,648,0,56,0,0,0,0,6,2,12.421184025147117
543,20,2,9.224243277145174,3,7,5,11,10,8,0.0,0,4,4,3,144,4,1127,379,1650,0,7.426549072397305,0,0,1,2,7,1,5,0,11.0,0,2,583,78,73,0,0,0,0,6,2,12.270220465353924
544,120,1,8.30844552038576,3,7,5,9,9,4,182.0,2,4,0,2,584,2,139,0,723,0,6.642486801367255,0,0,1,3,4,0,3,0,9.0,0,1,367,120,40,0,0,0,0,6,2,11.79810440720389
545,60,2,9.747067633264829,0,7,5,0,0,8,0.0,2,1,0,2,554,6,0,100,654,0,6.498282149476434,832,0,1,2,7,1,2,0,0.0,2,2,426,100,24,0,0,0,0,9,3,12.098849284742151
546,50,2,9.535101442669383,0,7,5,18,18,3,178.0,2,1,4,2,1002,2,202,0,1204,2,7.2276624987286535,806,0,0,2,9,0,3,0,18.0,3,3,786,0,0,0,0,0,0,2,2,12.341477282536376
547,50,2,9.075322160298096,0,6,7,84,57,1,0.0,2,4,4,5,300,6,0,765,1065,0,6.818924065275521,720,0,0,3,6,1,2,3,57.0,3,2,440,0,38,0,144,0,0,5,2,12.254862809699604
548,85,2,8.887928819003305,3,5,7,37,37,8,0.0,2,4,0,0,619,6,0,149,768,0,6.643789733147672,0,0,1,3,5,0,3,3,20.0,3,2,624,104,0,0,0,0,0,4,2,11.771436160121727
549,20,3,9.016148642611741,0,5,7,53,13,4,0.0,4,4,4,3,180,5,645,0,825,4,6.715383386334682,0,0,1,3,4,0,3,3,45.0,2,2,720,140,50,0,0,0,0,6,2,11.736069016284436
550,60,0,9.14580185083861,3,7,5,6,5,8,0.0,2,4,4,6,0,6,0,912,912,0,6.815639990074331,1182,0,0,2,8,1,2,2,6.0,0,2,615,182,182,0,0,0,0,11,2,12.479909311159902
551,120,2,8.304742269640771,3,6,6,31,31,5,0.0,2,4,4,0,559,6,0,510,1069,4,6.974478911025045,0,0,0,3,4,0,3,0,31.0,2,2,440,0,55,0,0,200,0,10,0,11.849397701591439
